chapter,section,topic,refOne,refTwo,refThree,content,highlight,bookmark
28,B,14.0,c,1.0,,(1) Bundle packaging and strapping shall not be used for hoisting unless specifically designed for that purpose.,False,False
28,B,14.0,c,2.0,,"(2) If loose items such as dunnage, flashing, or other materials are placed on the top of metal decking bundles to be hoisted, such items shall be secured to the bundles.",False,False
28,B,14.0,c,3.0,,(3) Bundles of metal decking on joists shall be landed in accordance with Section 28.B.26.,True,False
28,B,14.0,c,4.0,,(4) Metal decking bundles shall be landed on framing members so that enough support is provided to allow the bundles to be unbanded without dislodging the bundles from the supports.,False,False
28,B,14.0,c,5.0,,"(5) At the end of the shift or when environmental or jobsite conditions require, metal decking shall be secured against displacement.",False,False
28,B,14.0,c,6.0,,(6) Roof and floor holes and openings. Metal decking at roof and floor holes and openings shall be installed as follows:,False,False
28,B,14.0,c,6.0,a,(a) Framed metal deck openings shall have structural members turned down to allow continuous deck installation except where not allowed by structural design constraints or constructability.,False,False
28,B,14.0,c,6.0,b,(b) Roof and floor holes and openings shall be decked over or protected in accordance with Section 24.,False,False
28,B,14.0,c,6.0,c,"(c) Metal decking holes and openings shall not be cut until immediately prior to being permanently filled with the equipment or structure needed or intended to fulfill its specific use and that meets the strength requirements of Section 24, or shall be immediately covered or guarded.",False,False
28,B,15.0,,,,28.B.15 Installation of metal decking.,True,False
28,B,15.0,a,,,"a. Metal decking shall be laid tightly and secured upon placement to prevent accidental movement or displacement. A maximum of 3,000 ft2 (278.7 m2) may be laid before securing.",False,False
28,B,15.0,b,,,b. During initial placement metal-decking panels shall be placed to ensure full support by structural members.,False,False
