chapter,section,topic,refOne,refTwo,refThree,content,highlight,bookmark
20,B,17.0,c,,,c. Air receivers shall not be buried underground or located in inaccessible places.,False,False
20,B,17.0,d,,,d. The receiver should be located to keep the discharge pipe as short as possible.,False,False
20,B,17.0,e,,,e. The receiver should be located in a cool place to facilitate condensation of moisture and oil vapors.,False,False
20,B,18.0,,,,20.B.18 A drain valve shall be installed at the lowest point of every air receiver for the removal of accumulated oil and water.,True,False
20,B,19.0,,,,20.B.19 Automatic traps may be installed in addition to drain valves.,True,False
20,B,20.0,,,,20.B.20 The drain valve on the air receiver shall be opened and the receiver drained often enough to prevent the accumulation of excessive liquid in the receiver.,True,False
20,B,21.0,,,,20.B.21 No tool change or repair work shall be done until the stop valve in the air line supplying the equipment is closed.,True,False
20,B,22.0,,,,"20.B.22 Soapy water or any suitable non-toxic, non-flammable solution may be used for cleaning the system.",True,False
20,B,23.0,,,,20.B.23 Hose and hose connections used for connecting compressed air to utilization equipment shall be designed for the pressure and service to which they are subjected and utilized in accordance with the manufacturer’s specifications.,True,False
20,C,,,,,20.C Boilers and Systems.,True,False
20,C,1.0,,,,"20.C.01 Provisions of the ASME “Boiler and Pressure Vessel Code” shall apply in the construction, operation, maintenance, and inspection of steam boilers and pressure vessels.",True,False
20,C,2.0,,,,20.C.02 Inspection.,True,False
20,C,2.0,a,,,a. Inspections shall be made to assure that all safety devices affecting operation of the firing equipment are installed in such a location that they cannot be isolated from the heat source by the closing of a valve.,False,False
20,C,2.0,b,,,b. Boilers that have undergone major structural repairs or that have been relocated during the 12 calendar months for which certification has been made shall be re-inspected and a new certificate posted before being put into operation.,False,False
20,C,3.0,,,,"20.C.03 When any boiler is being placed in service or restored to service after repairs to control circuits or safety devices, an operator shall be in constant attendance until controls have functioned through several cycles or for a period of 24 hours whichever is greater. A report of the operating test shall be provided to the GDA and include the following specific information: time, date, and duration of test; water pressure at boiler; boiler make, type, and serial number; design pressure and rated capacity; gas pressure at burner; flue gas temperature at boiler outlet; and the surface temperature of the boiler jacket. All indicating instruments shall be read and recorded at half-hour intervals.",True,False
20,C,4.0,,,,"20.C.04 Fusible plugs shall be provided on all boilers, other than those of the water tube type.",True,False
20,C,4.0,a,,,a. Replacement of fusible plugs shall coincide with the inspections recommended by the ASME Boiler and Pressure Vessel Code.,False,False
20,C,4.0,b,,,"b. When necessary to replace fusible plugs between inspections, a written report covering the circumstances and providing make and heat number of plugs removed and inserted shall be forwarded to the responsible boiler inspector.",False,False
20,C,5.0,,,,"20.C.05 All boilers shall be equipped with water columns, gauge glass, and try cocks approved by a nationally-recognized testing laboratory.",True,False
20,C,5.0,a,,,a. Gauge glasses and water columns shall be guarded.,False,False
20,C,5.0,b,,,"b. When shutoffs are used on the connections to a water column, they shall be of an approved locking or sealing type.",False,False
20,C,6.0,,,,20.C.06 All boilers shall be equipped with blowoff cocks or valves approved by a nationally-recognized testing laboratory. The blowoff line shall be arranged so that leakage can be observed by the operator.,True,False
20,D,,,,,20.D Compressed Gas Cylinders.,True,False
20,D,1.0,,,,"20.D.01 Compressed gas cylinders shall be visually inspected in accordance with 49 CFR 171 through 179, CGA C6, and CGA C8.",True,False
20,D,2.0,,,,20.D.02 All Government-owned cylinders shall be color coded and the gas contained identified by name in accordance with Military Standard (MIL-STD) 101B.,True,False
20,D,3.0,,,,20.D.03 Storage. > See also Section 20.D.10.,True,False
20,D,3.0,a,,,a. Cylinders shall be stored in well-ventilated locations.,False,False
20,D,3.0,b,,,b. Cylinders containing the same gas shall be stored in a segregated group. Empty cylinders shall be labeled as empty and stored in the same manner.,False,False
20,D,3.0,c,,,"c. Cylinders in storage shall be separated from flammable or combustible liquids and from easily ignitable materials (such as wood, paper, packaging materials, oil, and grease) by at least 40 ft (12 m) or by a fire resistive partition having at least a 1-hour rating.",False,False
20,D,3.0,d,,,d. Cylinders containing oxygen or oxidizing gases shall be separated from cylinders in storage containing fuel gases by at least 20 ft (6 m) or by a fire resistive partition having at least a 1-hour rating.,False,False
20,D,3.0,e,,,"e. Areas containing hazardous gas in storage shall be appropriately placarded. >Exception: If it is reasonably anticipated that gas will be drawn from the cylinders within 24 hours, they are considered “in service” and these storage requirements do not apply.",False,False
20,D,4.0,,,,"20.D.04 Smoking shall be prohibited wherever cylinders are stored, handled, or used.",True,False
20,D,5.0,,,,"20.D.05 Cylinders shall be protected from physical damage, electric current, and extremes of temperature. The temperature of cylinders shall not be allowed to exceed 125°F (51.7°C).",True,False
20,D,6.0,,,,20.D.06 Cylinders containing oxygen and acetylene (or other fuel gas) shall not be taken into confined spaces.,True,False
20,D,7.0,,,,20.D.07 Cylinder valves and valve caps.,True,False
20,D,7.0,a,,,"a. Cylinder valves shall be closed when cylinders are in storage, in transit, not in use, or empty.",False,False
20,D,7.0,b,,,"b. Cylinder valve caps shall be in place when cylinders are in storage, in transit, or whenever the regulator is not in place.",False,False
20,D,8.0,,,,20.D.08 All compressed gas cylinders in service shall be secured in substantial fixed or portable racks or hand trucks.,True,False
20,D,9.0,,,,"20.D.09 Compressed gas cylinders transported by crane, hoist, or derrick shall be securely transported in cradles, nets, or skip pans, and never directly by slings, chains, or magnets, unless the cylinder manufacturer’s handling instructions specifically allows for handling cylinders otherwise.",True,False
20,D,10.0,,,,"20.D.10 Compressed gas cylinders shall be secured in an upright position at all times, except when being hoisted (except acetylene cylinders, which shall never be laid horizontally). Horizontal storage configurations approved for transportation are permitted for cylinders other than acetylene.",True,False
20,D,11.0,,,,20.D.11 Valve wrench or wheel shall be in operating position when cylinder is in use.,True,False
20,D,11.0,a,,,a. Valves shall be opened slowly.,False,False
20,D,11.0,b,,,b. Quick closing valves on fuel gas cylinders shall not be opened more than 1 1/2 turns.,False,False
20,D,12.0,,,,20.D.12 Cylinders shall be used only for their designed purpose of containing a specific compressed gas.,True,False
20,D,13.0,,,,20.D.13 Cylinders shall be refilled only by qualified persons.,True,False
20,D,14.0,,,,20.D.14 Cylinders shall be handled in a manner that will not weaken or damage the cylinder or valve.,True,False
20,D,15.0,,,,"20.D.15 If the movement can be accomplished safely, leaking cylinders shall be moved to an isolated location out of doors, the valve shall be cracked and the gas shall be allowed to escape slowly.",True,False
20,D,15.0,a,,,a. Personnel and all sources of ignition shall be kept at least 100 ft (30 m) away.,False,False
20,D,15.0,b,,,b. Instrumentation should be used to assure protection of personnel from health and flammability hazards.,False,False
20,D,15.0,c,,,"c. The cylinder shall be tagged “DEFECTIVE”, after the gas has escaped.",False,False
20,D,16.0,,,,20.D.16 Cylinders containing different gases shall not be bled simultaneously in close proximity of each other.,True,False
20,D,17.0,,,,"20.D.17 Bleeding of cylinders containing toxic gases shall be accomplished in accordance with environmental regulations, and in accordance with a government accepted APP and AHA specifically addressing the bleeding of compressed gas cylinders, and only under the direct supervision of qualified personnel.",True,False
20,D,18.0,,,,20.D.18 Oxygen cylinders and fittings shall be kept away from oil or grease.,True,False
20,D,18.0,a,,,"a. Cylinders, cylinder valves, couplings, regulators, hose, and apparatus shall be kept free from oil or greasy substance and shall not be handled with oily hands or gloves.",False,False
20,D,18.0,b,,,"b. Oxygen shall not be directed at oily surfaces, greasy cloths, or within a fuel oil or other storage tank or vessel.",False,False
20,D,19.0,,,,"20.D.19 Oxygen and fuel gas pressure regulators, including their related gauges, shall be in proper working order while in use.",True,False
