chapter,section,topic,refOne,refTwo,refThree,content,highlight,bookmark
30,B,2.0,,,,30.B.02 All Dive teams shall be manned in accordance with the criteria established in Appendix G.,True,False
30,B,3.0,,,,30.B.03 A standby diver will be provided whenever a diver(s) is in the water to serve as immediate emergency assistance to the primary diver(s).,True,False
30,B,3.0,a,,,"a. Untethered SCUBA divers, working in “buddy” pairs, shall have one tethered standby diver at the surface for each pair.",False,False
30,B,3.0,b,,,b. A standby diver will deploy only after the dive supervisor assesses the situation and instructs him/her to do so.,False,False
30,B,3.0,c,,,c. The standby diver shall be fully equipped to dive and immediately available the entire time the diver is in the water.,False,False
30,B,3.0,c,1.0,,"(1) The standby shall don all specific gear (suits, harnesses, and equipment) they will wear/use and test all for proper operation before the primary diver leaves the surface.",False,False
30,B,3.0,c,2.0,,"(2) With the exception of Appendix G, Table G-3, the stand-by diver shall not assume other work responsibilities, other than communications, as required, with the diver.",False,False
30,B,3.0,c,3.0,,"(3) All gear shall be maintained operational and ready for immediate use for the duration of the dive. If any of the tested gear is exchanged or replaced during the dive, it shall be donned and tested by the standby.",False,False
30,B,3.0,d,,,"d. The standby diver shall be dressed appropriately for the water and air temperature and remain fully suited up with helmet/mask ready for immediate donning from the time the primary diver leaves the surface until reaching the work area/working depth. The standby may remove the portions of his or her gear needed to prevent heat/cold stress and prevent fatigue. If the AHA identifies a need for the standby diver to remain fully dressed to deploy, it will address measures that will be taken to control these hazards (i.e., standby in water at surface). Any gear that has been removed must be maintained ready for immediate donning and use, accessible to the standby at the entry to the water.",False,False
30,B,3.0,e,,,"e. If configuration of the surface staging area prevents safe, immediate entry of the standby into the water, the standby diver will be placed in the water fully dressed prior to the primary diver leaving the surface, and remain at the surface ready for deployment if needed.",False,False
30,B,4.0,,,,"30.B.04 Dive operations that require surface decompression as an integral part of the dive operation shall have a trained competent person (CP)/operator, whose sole purpose is to attend to the chamber operation.",True,False
30,B,4.0,a,,,"a. In dive operations where the chamber is required for emergency, first aid, or used for other unexpected recompression events, a team member with other team duties (tender, console operations, etc.) not diving during the current dive may serve as the chamber operator so long as he is specifically trained and competent in hyperbaric chamber operations. If used for the latter purpose, all diving shall be suspended during the chamber operations.",False,False
30,B,4.0,b,,,"b. Whenever a chamber is on site, the chamber CP/operator shall be capable of communicating with a diving physician.",False,False
30,B,4.0,c,,,c. Divers completing a recompression dive will remain within 60 minutes drive time from a fully operable and staffed recompression chamber for a minimum of 2 hours after completing the recompression dive.,False,False
30,B,5.0,,,,30.B.05 Dive operations will be conducted in full coordination with external operations and processes that may impact the safety of the dive.,True,False
30,B,5.0,a,,,"a. When the operation of machinery or release of hazardous energy will affect the diver or dive team safety, the dive supervisor will develop a HECP. > See Section 12. When diving at a facility with an existing HECP, the dive supervisor will review the facility’s plan and establish positive control procedures with the facility leader.",False,False
30,B,5.0,b,,,"b. When water traffic, land-based traffic, industrial operations, heavy equipment operation, or other operations exist that present a hazard to the diver or dive team, the dive supervisor shall coordinate with the controlling authorities to minimize the hazards. This shall include coordination with the USCG, as required, for establishing a safety zone.",False,False
30,B,6.0,,,,30.B.06 Crane operations conducted to support diving operations shall follow the requirements of Section 16 of this manual.,True,False
30,B,6.0,a,,,"a. All working dives requiring communications between the divers and topside to direct crane load movements, etc., shall be performed in SSA mode.",False,False
30,B,6.0,b,,,b. The crane operator will take direction from the tender or supervisor directly in communication with the diver.,False,False
30,B,6.0,c,,,c. Crane operations where the load is placed or removed while a diver is underwater shall be considered Critical Lifts and the diver/load director will participate in the Critical Lift Plan development as outlined in Section 16.H.,True,False
30,B,6.0,d,,,"d. If divers are required to perform rigging duties, they must be a qualified rigger and meet the personnel qualifications listed in Section 15.B.",True,False
30,B,7.0,,,,"30.B.07 When dives will take place in an area or facility where potential or actual pressure differentials exist (i.e., locks, dams, spillways, powerhouses, etc.), the dive supervisor will develop specific plans and procedures, in coordination with the facility operator, to prevent diver exposure to pressure differentials. The plans and procedures shall be site-specific and include the following:",True,False
30,B,7.0,a,,,"a. Identification of all potential exposure points (gate sills, valve openings, holes, etc.);",False,False
30,B,7.0,b,,,"b. Means for identifying whether control structures/mechanisms are fully in place (measurements of stop gates and openings, valve indicators, etc.);",False,False
30,B,7.0,c,,,"c. Methods for checking pressure differential openings (observing current/water flow, remote testing of opening area with objects (rope, sandbags, cinders, etc.);",False,False
30,B,7.0,d,,,d. Route diver will take from staging area to work area with specific designs to prevent diver and umbilical from uncontrolled pressure differential openings;,False,False
30,B,7.0,e,,,"e. Procedures for immediate emergency pressure equalization or reduction, if possible, and",False,False
30,B,7.0,f,,,"f. Procedures for emergency diver extraction or rescue due to pressure differential exposure, including standby diver deployment precautions.",False,False
30,B,8.0,,,,30.B.08 Underwater Welding and Burning Operations.,True,False
30,B,8.0,a,,,a. Underwater welding and burning shall be limited to SSA mode only.,False,False
30,B,8.0,b,,,"b. Equipment configuration and procedures shall be in accordance with the U.S. Navy Underwater Cutting & Welding Manual, S0300-BB-MAN-010.",False,False
30,B,8.0,c,,,c. Divers performing underwater welding and burning operations shall be equipped with the following as a minimum:,False,False
30,B,8.0,c,1.0,,(1) A rubber or neoprene dive suit in good condition that provides electrical insulation to the diver;,False,False
30,B,8.0,c,2.0,,"(2) Insulating gloves with a cuff that, as a minimum, reaches and fully covers the wrist;",False,False
30,B,8.0,c,3.0,,(3) A welding/burning eye shield attached to the dive helmet with appropriate shade for the conditions at the working area.,False,False
30,C,,,,,30.C SCUBA Operations.,True,False
30,C,1.0,,,,30.C.01 SCUBA diving operations shall not be conducted:,True,False
30,C,1.0,a,,,a. At depths greater than 100 ft (30.5 m);,False,False
30,C,1.0,b,,,"b. On dives outside the no-decompression limits unless a dual lock, multi-place, recompression chamber (capable of recompressing diver at the surface to a depth equivalent to 165 ft (50.3 m) of sea water) is available at the dive location and is immediately available for use, a trained competent operator is on site, and the chamber is of sufficient size to accommodate the diver as well as an inside tender;",False,False
30,C,1.0,c,,,c. Against currents exceeding one knot;,False,False
30,C,1.0,d,,,d. In enclosed or physically confining spaces;,False,False
30,C,1.0,e,,,e. Using closed circuit or semi-closed circuit SCUBA;,False,False
30,C,1.0,f,,,f. In visibility less than 3 ft (0.9 m) unless line tended with diver/surface two-way voice communications;,False,False
30,C,1.0,g,,,g. In areas where pressure differentials exist and it cannot be positively verified that all potential leaks have been eliminated;,False,False
30,C,1.0,h,,,h. When the diver does not have direct access to the surface.,False,False
30,C,2.0,,,,30.C.02 Specific operational requirements for SCUBA operations are as follows:,True,False
30,C,2.0,a,,,"a. The minimum sized SCUBA tank allowed as primary air is a standard 80 ft3 aluminum tank pressurized to at least 2,700 PSI at the beginning of dive operations.",False,False
30,C,2.0,a,1.0,,(1) Divers shall terminate their dive so that they reach the surface with a minimum tank pressure of 500 PSI.,False,False
30,C,2.0,a,2.0,,(2) Each diver shall be equipped with a minimum 30 ft3 bailout bottle for emergency use pressurized to at least 90 percent of its working PSI rating and equipped with a separate 1st and 2nd stage regulator. An “octopus” is not considered to be an alternate air source.,False,False
30,C,2.0,b,,,"b. Each diver shall be equipped with a buoyancy compensation device (BCD) having a manually activated inflation source, an oral inflation device, and an exhaust valve.",False,False
30,C,2.0,c,,,c. Each SCUBA diver shall be equipped with a submersible cylinder pressure gauge capable of being monitored by the diver during the dive.,False,False
30,C,2.0,d,,,d. Each SCUBA diver shall be equipped with a weight belt or assembly capable of quick release.,False,False
30,C,2.0,e,,,e. Each SCUBA diver shall be equipped with a depth gauge and knife.,False,False
30,C,2.0,f,,,f. SCUBA air cylinders shall comply with the following requirements:,False,False
