chapter,section,topic,refOne,refTwo,refThree,content,highlight,bookmark
3,C,1.0,a,,,"a. For activities requiring a first aid station or a health clinic, the type of facilities and equipment provided shall be determined after consideration is given to the proximity and quality of available medical services. The facilities and equipment shall also be in accordance with the recommendation of a Licensed Physician, Board-Certified and Licensed, Physician’s Assistant (PA-C), or Licensed Nurse Practitioner (LNP). Alternative facilities that provide the quantity and quality of services outlined in this section may be used if recommended by the consulting Licensed Physician, PA-C or LNP.",False,False
3,C,1.0,b,,,b. Identification and directional markers shall be used to readily denote the location of all first aid stations and health clinics.,False,False
3,C,1.0,c,,,c. Emergency lighting shall be provided for all first aid stations and health clinics.,False,False
3,C,2.0,,,,03.C.02 A certified first aid provider shall be on duty in first aid stations at all hours when work is in progress (except when on emergency calls).,True,False
3,C,3.0,,,,03.C.03 Health Clinics.,True,False
3,C,3.0,a,,,"a. Health Clinics shall provide privacy, adequate lighting, climate control, adequate toilet facilities, hot and cold water, drainage, and electrical outlets. Walls and ceilings shall be finished with the equivalent of two coats of white paint; windows and doors shall be screened; floors shall be constructed with impervious materials.",False,False
3,C,3.0,b,,,"b. In remote locations where medical care is not available within 5 minutes, a properly equipped emergency vehicle, helicopter, or mobile first aid unit shall be provided during work hours at sites requiring a health clinic. The emergency vehicle shall not be used for any other purpose, except in the case of a helicopter, which may be used for shift crew changes.",False,False
3,C,3.0,c,,,"c. A Registered Nurse (RN), a certified Emergency Medical Technician (EMT), Intermediate/Paramedic, or a Licensed Practical Nurse (LPN), with physician oversight, shall be assigned on a full-time basis to each installation requiring a health clinic.",False,False
3,C,3.0,d,,,d. Health clinics shall be equipped with an AED.,False,False
3,D,,,,,03.D Personnel Requirements and Qualifications.,True,False
3,D,1.0,,,,"03.D.01 All projects, activities, or contracts (USACE or contractor) where work or tasks with a high or extremely high risk assessment code (RAC) exists and which 1,000 persons or more are employed (greatest total number of employees on a shift) shall have the fulltime services of a Licensed Physician.",True,False
3,D,1.0,,,,"➢Note: A certified Nationally Registered Emergency Medical Technician (NREMT) Intermediate/Paramedic, RN, LPN, LNP, or a PA-C having direct communication with a Licensed Physician, may be used when a full-time Licensed Physician is not available.",False,False
3,D,2.0,,,,03.D.02 First aid attendants shall hold certification in first aid and CPR training as defined in Section 03.A.02. The certificate(s) shall state the date of issue and length of validity.,True,False
3,D,3.0,,,,"03.D.03 First aid attendants, RNs, LPNs, NREMT-Intermediates/Paramedics, LNP and PA-C shall be under the direction of a Licensed Physician.",True,False
3,D,4.0,,,,03.D.04 Military personnel with equivalent qualifications and certifications may be used in lieu of the above personnel.,True,False
