chapter,section,topic,refOne,refTwo,refThree,content,highlight,bookmark
33,C,1.0,a,,,a. The SHM shall have 3 years of experience managing SOH at hazardous waste site cleanup operations.,False,False
33,C,1.0,b,,,"b. The SHM shall enlist the support of SOH professionals with appropriate education and experience when working on sites with multiple hazards (i.e., chemical, safety, ionizing radiation).",False,False
33,C,1.0,c,,,c. The SHM shall be responsible for the following actions:,False,False
33,C,1.0,c,1.0,,"(1) Developing, maintaining, and overseeing implementation of the SSHP;",False,False
33,C,1.0,c,2.0,,(2) Visiting the project as needed to audit the effectiveness of the SSHP;,False,False
33,C,1.0,c,3.0,,(3) Remaining available for project emergencies;,False,False
33,C,1.0,c,4.0,,(4) Developing modifications to the SSHP as needed;,False,False
33,C,1.0,c,5.0,,(5) Evaluating occupational exposure monitoring/air sampling data and adjusting SSHP requirements as necessary;,False,False
33,C,1.0,c,6.0,,(6) Serving as a QC staff member;,False,False
33,C,1.0,c,7.0,,(7) Approving the SSHP by signature.,False,False
33,C,2.0,,,,33.C.02 Site Safety and Health Officer (SSHO). The SSHO is required at HTRW operations.,True,False
33,C,2.0,a,,,"a. The SSHO shall have a minimum 1 year experience implementing SOH procedures at cleanup operations and shall meet 29 CFR 1910.120/29 CFR 1926.65 requirements for 40-hour initial and 8-hour supervisor training and, maintain 8-hour refresher training requirements. In addition, for supervision of safety and health at projects involving intrusive activities, the SSHO shall meet the qualifications specified in Section 01.A.17. b. Intrusive activities include, but are not limited to, drilling, demolition, and excavation.",True,False
33,C,2.0,b,,,b. The SSHO shall have training and experience to conduct exposure monitoring/air sampling and select/adjust protective equipment use.,False,False
33,C,2.0,c,,,c. The SSHO shall have the authority and is responsible for the following actions:,False,False
33,C,2.0,c,1.0,,(1) Being present anytime cleanup operations are being performed to implement the SSHP;,False,False
33,C,2.0,c,2.0,,(2) Inspecting site activities to identify SOH deficiencies and correct them;,False,False
33,C,2.0,c,3.0,,"(3) Coordinating changes/modifications to the SSHP with the SHM, site superintendent, and contracting officer; and",False,False
33,C,2.0,c,4.0,,(4) Conducting project-specific training.,False,False
33,D,,,,,33.D Training. Personnel shall comply with the following general and project-specific training requirements:,True,False
33,D,1.0,,,,33.D.01 General training. General training requirements apply to project personnel exposed to contaminant-related SOH hazards. General training must comply with the following requirements:,True,False
33,D,1.0,a,,,a. 40-hour off-site HTRW site instruction. Off-site instruction shall comply with the 40­hour training requirements in OSHA standards 29 CFR 1910.120 and 29 CFR 1926.65.,False,False
33,D,1.0,a,1.0,,"(1) Instructor qualifications: Personnel responsible for planning and teaching/facilitating the 40-hour training course shall be thoroughly knowledgeable of the 40-hour training topics specified by OSHA in 29 CFR 1910.120 and 29 CFR 1926.65 and shall possess the knowledge and experience to instruct on each of the topics. Instructors shall retain qualifications for teaching on organizationally relevant 40-hour training safety and occupational health topics by regularly attending and participating in formal industrial hygiene or safety related courses, seminars and conferences. Five (5) days of training over a 5-year period is required.",False,False
33,D,1.0,a,2.0,,(2) 40-hour training course outline for HTRW operations. 40-hour training courses shall cover the following topics in a manner that is relevant to organizational operations:,False,False
33,D,1.0,a,2.0,a,(a) Names of personnel and alternates responsible for site safety and health;,False,False
33,D,1.0,a,2.0,b,"(b) Safety, health and other hazards;",False,False
33,D,1.0,a,2.0,c,(c) Use of personal protective equipment;,False,False
33,D,1.0,a,2.0,d,(d) Work practices by which employees can minimize risks from hazards;,False,False
33,D,1.0,a,2.0,e,(e) Safe use of engineering controls and equipment to minimize exposure to hazards;,False,False
33,D,1.0,a,2.0,f,(f) Medical surveillance implemented for the protection of employees;,False,False
33,D,1.0,a,2.0,g,(g) Decontamination procedures for personnel and equipment;,False,False
33,D,1.0,a,2.0,h,(h) Emergency response plan development and implementation for site work;,False,False
33,D,1.0,a,2.0,i,(i) Confined space hazards and awareness;,False,False
33,D,1.0,a,2.0,j,(j)  Spill containment.,False,False
33,D,1.0,a,3.0,,(3) Computer-based interactive 40-hour training. Computer-based interactive training is acceptable as long as the following criteria are met:,False,False
33,D,1.0,a,3.0,a,(a) The course shall cover each of the topics required by OSHA for cleanup operations 40-hour training. > See Section 33.D.01.a (2);,True,False
33,D,1.0,a,3.0,b,(b) Students shall be able to ask questions and receive answers in a timely manner from a qualified instructor with hazardous waste site cleanup safety and health experience;,False,False
33,D,1.0,a,3.0,c,(c) Students shall participate in 16-hours of hands-on exercises to demonstrate equipment use and procedural proficiency.,False,False
33,D,1.0,b,,,"b. Three (3)-Days On-the-Job-Training (OJT). In addition to the classroom training, the training shall include 3 days of OJT (in field) experience under the direct supervision of a trained, experienced supervisor.",False,False
33,D,1.0,c,,,c. 8-hour annual refresher training. Refresher training shall comply with the requirements in OSHA standards 29 CFR 1910.120 and 29 CFR 1926.65. USACE employees shall comply with local district hazardous waste refresher training policies.,False,False
33,D,1.0,c,1.0,,(1) The 8-hour refresher training course outline for HTRW operations shall cover the topics identified in Section 33.D.01.a (2) above.  Refresher training courses shall cover those topics in a manner that is relevant to organizational operations and shall address hazards that were encountered in the previous year:,True,False
33,D,1.0,c,2.0,,(2) Computer-based interactive 8-hour refresher training. Computer based interactive training is acceptable as long as the criteria identified in Section 33.D.01.a (3) above are met.,True,False
33,D,1.0,d,,,d. Supervisory training. On-site supervisors shall comply with the 8-hour supervisory training requirements in OSHA standards 29 CFR 1910.120 and 29 CFR 1926.65.,False,False
33,D,2.0,,,,"33.D.02 Project-specific training. Training specific to other sections of this manual, OSHA standards applicable to site work and operations, and site specific hazards relevant to onsite contamination shall be provided to workers before on-site work begins. When relevant, assure that workers are made aware of contaminant-related hazards by use of a site specific map.",True,False
33,D,3.0,,,,"33.D.03 DOT and DOD training is required for all persons who prepare DOT shipping papers (including hazardous waste manifests), label, package and/or mark containers for purposes of transportation. Training shall be documented and employees should be issued an appointment letter by their command.  > See EP 415-1-266 and DOD 4500.9-R.",True,False
33,E,,,,,33.E Medical Surveillance. All personnel performing on-site work that will result in exposure to contaminant-related SOH hazards shall be enrolled in a medical surveillance program that complies with OSHA standards 29 CFR 1910.120 (f) and 29 CFR 1926.65 (f).,True,False
33,E,1.0,,,,"33.E.01 Certification of medical surveillance program participation shall be appended to the SSHP. The certification shall include: employee name, date of last examination, and name of examining physician(s).",True,False
33,E,2.0,,,,33.E.02 The required physician’s written opinion shall be made available upon request to the GDA.,True,False
33,E,3.0,,,,33.E.03 All medical records shall be maintained in accordance with 29 CFR 1910.1020.,True,False
33,E,4.0,,,,"33.E.04 USACE employees must comply with medical requirements in ER 385-1-40, Appendix B.",True,False
33,E,5.0,,,,"33.E.05 Should any unforeseen hazard become evident during the performance of work, the SSHO shall bring such hazard information to the attention of the SHM and the GDA (both verbally and in writing) for resolution as soon as possible. In the interim, necessary action shall be taken to reestablish and maintain safe working conditions.",True,False
33,F,,,,,"33.F RCRA TSD Facilities. Requirements specified in 29 CFR 1910.120 and 29 CFR 1926.65(p), and the terms of the facility RCRA permit shall be complied with for operations at TSD facilities.",True,False
33,G,,,,,"33.G Facility or Construction Project Emergency Response. Projects using, storing, or handling hazardous substances and whose employees will be engaged in emergency response operations shall comply with 29 CFR 1910.120 (q) and 29 CFR 1926.65 (q) (a) (1) (v) when a hazardous substance release may result in exposure causing adverse affects to the health or safety of employees.",True,False
33,G,,,,,"➢Exception: Projects that will evacuate their employees from the danger area when an emergency occurs, and do not permit any of their employees to assist in handling the emergency, (if they provide an Emergency Response Plan in accordance with 29 CFR 1910.38(a) and 29 CFR 1926.35).",False,False
33,G,1.0,,,,"33.G.01 If applicable, the site manager shall develop and implement an Emergency Response Plan that addresses the following items:",True,False
33,G,1.0,a,,,a. Operations. Identify operations requiring use of hazardous substances;,False,False
33,G,1.0,b,,,"b. Pre-emergency planning with local emergency responders. Describe emergency response agreements, including roles and responsibilities, made with local emergency responders for hazardous material response, fire, rescue, emergency medical care, and security and law enforcement;",False,False
33,G,1.0,c,,,"c. Personnel roles, lines of authority, training, and communication. Describe key personnel roles, command structure/lines of authority and communications requirements for responding to site-specific hazardous substance releases;",False,False
33,G,1.0,d,,,d. Emergency recognition and prevention. Identify the likely emergency scenarios for the project and how employees can expect to identify and recognize emergency scenarios;,False,False
33,G,1.0,e,,,"e. Safe distances and places of refuge. Select safe places of refuge to be used in emergency situations, identify these locations in the ERP, and require employees to report to selected places of refuge during emergencies;",False,False
33,G,1.0,f,,,f. Site security and control. Describe how the facility will be secured and describe access to the site controlled during emergencies;,False,False
33,G,1.0,g,,,g. Evacuation routes and procedures. Describe and map out evacuation routes to safe places of refuge and any special safety and health procedures employees must follow while evacuating the facility;,False,False
33,G,1.0,h,,,h. Decontamination. Develop and describe plans and procedures for decontaminating personnel if/when they come in contact with leaking hazardous substances;,False,False
33,G,1.0,i,,,i. Emergency medical treatment and first aid. Explain how emergency medical treatment and first aid will be provided in the event of a hazardous substance spill;,False,False
33,G,1.0,j,,,"j. Emergency alerting and response procedures. Describe how personnel will be alerted in the event of a hazardous substance spill, and how facility personnel must respond after emergency alerting procedures are initiated;",False,False
33,G,1.0,k,,,k. Critique of response and follow-up. Describe how lessons learned from emergency response will be documented and used to improve future emergency response actions;,False,False
33,G,1.0,l,,,l. PPE and emergency equipment. Describe the PPE and emergency response equipment that will be available for use by response personnel at the facility;,False,False
33,G,1.0,m,,,"m. Emergency Response Team. Designate a facility-specific Emergency Response Team. Describe the team’s emergency responsibilities for interacting with local emergency response providers (i.e., where the facility team’s responsibilities end and the local response providers begin);",False,False
33,G,2.0,,,,"33.G.02 Personnel training requirements. At a minimum, Emergency Response Team personnel at the project shall be trained to the “First Responder Operations Levels” specified in 29 CFR 1910.120 (q)(6)(ii). Response above and beyond defensive requires additional training and highly qualified supervision under 29 CFR 1910.120(q) and 29 CFR 1926.65(q) and must be specified on a project specific basis.",True,False
33,G,3.0,,,,"33.G.03 Emergency Response Team responsibilities. The Emergency Response Team shall, at a minimum, respond in a defensive manner to hazardous substance releases at the facility or construction project using the equipment and procedures specified in the emergency response plan for defensive response. The Emergency Response Team shall only provide response services beyond defensive if qualified and only according the procedures specified in the facility or construction project-specific Emergency Response Plan.",True,False
